,Epoch,Loss Type,Loss Value
8650,7.936507937,G_loss,1.0834
2500,7.93968254,D_loss,1.4039
8651,7.93968254,G_loss,0.9633
2501,7.942857143,D_loss,0.8454
8652,7.942857143,G_loss,1.1599
2502,7.946031746,D_loss,1.1479
8653,7.946031746,G_loss,1.0503
2503,7.949206349,D_loss,1.2592
8654,7.949206349,G_loss,0.9953
2504,7.952380952,D_loss,1.2779
8655,7.952380952,G_loss,0.7994
2505,7.955555556,D_loss,1.1404
8656,7.955555556,G_loss,1.0679
2506,7.958730159,D_loss,1.313
8657,7.958730159,G_loss,1.1033
2507,7.961904762,D_loss,1.4969
8658,7.961904762,G_loss,0.9612
2508,7.965079365,D_loss,1.4045
8659,7.965079365,G_loss,1.0184
2509,7.968253968,D_loss,1.1416
8660,7.968253968,G_loss,1.0703
2510,7.971428571,D_loss,1.4035
8661,7.971428571,G_loss,0.8912
2511,7.974603175,D_loss,1.1012
8662,7.974603175,G_loss,0.921
2512,7.977777778,D_loss,1.4141
8663,7.977777778,G_loss,1.0517
2513,7.980952381,D_loss,1.2989
8664,7.980952381,G_loss,0.9438
2514,7.984126984,D_loss,1.3833
8665,7.984126984,G_loss,0.8739
2515,7.987301587,D_loss,1.3132
8666,7.987301587,G_loss,0.956
2516,7.99047619,D_loss,1.2244
8667,7.99047619,G_loss,0.7821
2517,7.993650794,D_loss,1.2895
8668,7.993650794,G_loss,0.8906
2518,7.996825397,D_loss,1.2075
8669,7.996825397,G_loss,0.8774
2519,8,D_loss,1.3447
8670,8,G_loss,0.8381
2520,8.003174603,D_loss,1.1752
8671,8.003174603,G_loss,1.0247
2521,8.006349206,D_loss,1.5699
8672,8.006349206,G_loss,0.5929
2522,8.00952381,D_loss,1.1332
8673,8.00952381,G_loss,0.9948
2523,8.012698413,D_loss,1.0168
8674,8.012698413,G_loss,1.0474
2524,8.015873016,D_loss,1.2697
8675,8.015873016,G_loss,0.8778
2525,8.019047619,D_loss,1.103
8676,8.019047619,G_loss,0.9906
2526,8.022222222,D_loss,1.1741
8677,8.022222222,G_loss,0.881
2527,8.025396825,D_loss,2.1796
8678,8.025396825,G_loss,0.5437
2528,8.028571429,D_loss,1.097
8679,8.028571429,G_loss,1.2673
2529,8.031746032,D_loss,1.2734
8680,8.031746032,G_loss,1.0497
2530,8.034920635,D_loss,0.9876
8681,8.034920635,G_loss,1.1351
2531,8.038095238,D_loss,1.2927
8682,8.038095238,G_loss,1.1305
2532,8.041269841,D_loss,1.4543
8683,8.041269841,G_loss,0.8685
2533,8.044444444,D_loss,1.0058
8684,8.044444444,G_loss,1.1793
2534,8.047619048,D_loss,1.3698
8685,8.047619048,G_loss,0.9554
2535,8.050793651,D_loss,1.4943
8686,8.050793651,G_loss,0.8419
2536,8.053968254,D_loss,1.0841
8687,8.053968254,G_loss,1.1654
2537,8.057142857,D_loss,1.3551
8688,8.057142857,G_loss,0.7873
2538,8.06031746,D_loss,1.4032
8689,8.06031746,G_loss,0.8801
2539,8.063492063,D_loss,1.6139
8690,8.063492063,G_loss,0.7089
2540,8.066666667,D_loss,1.5761
8691,8.066666667,G_loss,0.8252
2541,8.06984127,D_loss,1.3
8692,8.06984127,G_loss,0.8873
2542,8.073015873,D_loss,1.3658
8693,8.073015873,G_loss,0.7152
2543,8.076190476,D_loss,1.177
8694,8.076190476,G_loss,0.8904
2544,8.079365079,D_loss,0.919
8695,8.079365079,G_loss,1.1253
2545,8.082539683,D_loss,1.3899
8696,8.082539683,G_loss,0.8575
2546,8.085714286,D_loss,1.4978
8697,8.085714286,G_loss,0.7842
2547,8.088888889,D_loss,1.1721
8698,8.088888889,G_loss,0.9318
2548,8.092063492,D_loss,1.0521
8699,8.092063492,G_loss,1.0934
2549,8.095238095,D_loss,1.0354
8700,8.095238095,G_loss,1.1119
2550,8.098412698,D_loss,1.9748
8701,8.098412698,G_loss,0.7394
2551,8.101587302,D_loss,1.2458
8702,8.101587302,G_loss,1.1197
2552,8.104761905,D_loss,1.383
8703,8.104761905,G_loss,0.9467
2553,8.107936508,D_loss,1.4503
8704,8.107936508,G_loss,0.8747
2554,8.111111111,D_loss,1.3787
8705,8.111111111,G_loss,0.9989
2555,8.114285714,D_loss,1.4377
8706,8.114285714,G_loss,0.7791
2556,8.117460317,D_loss,1.1548
8707,8.117460317,G_loss,1.1693
2557,8.120634921,D_loss,1.4389
8708,8.120634921,G_loss,0.7718
2558,8.123809524,D_loss,1.986
8709,8.123809524,G_loss,0.5656
2559,8.126984127,D_loss,1.2823
8710,8.126984127,G_loss,0.9241
2560,8.13015873,D_loss,1.3328
8711,8.13015873,G_loss,0.9577
2561,8.133333333,D_loss,0.9551
8712,8.133333333,G_loss,1.1969
2562,8.136507937,D_loss,1.432
8713,8.136507937,G_loss,0.7662
2563,8.13968254,D_loss,1.1777
8714,8.13968254,G_loss,1.1125
2564,8.142857143,D_loss,1.2972
8715,8.142857143,G_loss,0.753
2565,8.146031746,D_loss,1.0941
8716,8.146031746,G_loss,1.3551
2566,8.149206349,D_loss,1.4615
8717,8.149206349,G_loss,0.7894
2567,8.152380952,D_loss,1.465
8718,8.152380952,G_loss,0.8646
2568,8.155555556,D_loss,1.537
8719,8.155555556,G_loss,0.7706
2569,8.158730159,D_loss,1.2685
8720,8.158730159,G_loss,0.7959
2570,8.161904762,D_loss,1.2175
8721,8.161904762,G_loss,0.9939
2571,8.165079365,D_loss,1.3009
8722,8.165079365,G_loss,1.3151
2572,8.168253968,D_loss,1.2726
8723,8.168253968,G_loss,0.8838
2573,8.171428571,D_loss,1.108
8724,8.171428571,G_loss,1.0555
2574,8.174603175,D_loss,1.4656
8725,8.174603175,G_loss,0.8474
2575,8.177777778,D_loss,1.097
8726,8.177777778,G_loss,1.1443
2576,8.180952381,D_loss,1.4338
8727,8.180952381,G_loss,0.942
2577,8.184126984,D_loss,1.545
8728,8.184126984,G_loss,0.7752
2578,8.187301587,D_loss,1.3065
8729,8.187301587,G_loss,0.8841
2579,8.19047619,D_loss,0.9439
8730,8.19047619,G_loss,1.1175
2580,8.193650794,D_loss,1.2147
8731,8.193650794,G_loss,0.9231
2581,8.196825397,D_loss,1.0891
8732,8.196825397,G_loss,0.8894
2582,8.2,D_loss,1.3289
8733,8.2,G_loss,0.9289
2583,8.203174603,D_loss,1.5068
8734,8.203174603,G_loss,0.8678
2584,8.206349206,D_loss,1.5381
8735,8.206349206,G_loss,0.8075
2585,8.20952381,D_loss,1.377
8736,8.20952381,G_loss,0.862
2586,8.212698413,D_loss,1.2172
8737,8.212698413,G_loss,0.8833
2587,8.215873016,D_loss,1.0187
8738,8.215873016,G_loss,1.0074
2588,8.219047619,D_loss,1.2846
8739,8.219047619,G_loss,0.8302
2589,8.222222222,D_loss,1.399
8740,8.222222222,G_loss,0.7941
2590,8.225396825,D_loss,1.7364
8741,8.225396825,G_loss,0.6172
2591,8.228571429,D_loss,1.1415
8742,8.228571429,G_loss,0.9693
2592,8.231746032,D_loss,1.115
8743,8.231746032,G_loss,0.9255
2593,8.234920635,D_loss,1.4233
8744,8.234920635,G_loss,0.8664
2594,8.238095238,D_loss,0.9147
8745,8.238095238,G_loss,1.3204
2595,8.241269841,D_loss,1.0189
8746,8.241269841,G_loss,1.1451
2596,8.244444444,D_loss,1.6054
8747,8.244444444,G_loss,0.8092
2597,8.247619048,D_loss,1.2485
8748,8.247619048,G_loss,0.922
2598,8.250793651,D_loss,1.2833
8749,8.250793651,G_loss,0.7452
2599,8.253968254,D_loss,1.2814
8750,8.253968254,G_loss,1.0357
2600,8.257142857,D_loss,1.0136
8751,8.257142857,G_loss,1.0306
2601,8.26031746,D_loss,1.4401
8752,8.26031746,G_loss,0.7959
2602,8.263492063,D_loss,1.2562
8753,8.263492063,G_loss,0.7564
2603,8.266666667,D_loss,1.3128
8754,8.266666667,G_loss,0.7668
2604,8.26984127,D_loss,1.1022
8755,8.26984127,G_loss,1.0935
2605,8.273015873,D_loss,1.6893
8756,8.273015873,G_loss,0.8037
2606,8.276190476,D_loss,1.4344
8757,8.276190476,G_loss,0.8132
2607,8.279365079,D_loss,1.1242
8758,8.279365079,G_loss,1.0348
2608,8.282539683,D_loss,1.1569
8759,8.282539683,G_loss,0.8289
2609,8.285714286,D_loss,1.0298
8760,8.285714286,G_loss,1.1244
2610,8.288888889,D_loss,1.6017
8761,8.288888889,G_loss,0.7769
2611,8.292063492,D_loss,1.1645
8762,8.292063492,G_loss,0.949
2612,8.295238095,D_loss,1.1431
8763,8.295238095,G_loss,1.0518
2613,8.298412698,D_loss,1.4192
8764,8.298412698,G_loss,0.8718
2614,8.301587302,D_loss,1.6473
8765,8.301587302,G_loss,0.7629
2615,8.304761905,D_loss,1.3509
8766,8.304761905,G_loss,0.98
2616,8.307936508,D_loss,1.0845
8767,8.307936508,G_loss,1.1834
2617,8.311111111,D_loss,0.9385
8768,8.311111111,G_loss,1.2721
2618,8.314285714,D_loss,1.0684
8769,8.314285714,G_loss,0.9451
2619,8.317460317,D_loss,1.2768
8770,8.317460317,G_loss,0.8762
2620,8.320634921,D_loss,1.3658
8771,8.320634921,G_loss,0.909
2621,8.323809524,D_loss,1.709
8772,8.323809524,G_loss,0.5213
2622,8.326984127,D_loss,1.3543
8773,8.326984127,G_loss,0.9189
2623,8.33015873,D_loss,1.2978
8774,8.33015873,G_loss,0.9041
2624,8.333333333,D_loss,0.9729
8775,8.333333333,G_loss,1.0885
2625,8.336507937,D_loss,1.4306
8776,8.336507937,G_loss,0.8765
2626,8.33968254,D_loss,0.9631
8777,8.33968254,G_loss,1.0868
2627,8.342857143,D_loss,1.0241
8778,8.342857143,G_loss,1.4852
2628,8.346031746,D_loss,1.2568
8779,8.346031746,G_loss,0.8498
2629,8.349206349,D_loss,1.9401
8780,8.349206349,G_loss,1.0309
2630,8.352380952,D_loss,1.3776
8781,8.352380952,G_loss,0.7719
2631,8.355555556,D_loss,1.5191
8782,8.355555556,G_loss,0.8517
2632,8.358730159,D_loss,1.1254
8783,8.358730159,G_loss,1.0386
2633,8.361904762,D_loss,1.82
8784,8.361904762,G_loss,0.637
2634,8.365079365,D_loss,1.4887
8785,8.365079365,G_loss,0.8483
2635,8.368253968,D_loss,1.2602
8786,8.368253968,G_loss,0.841
2636,8.371428571,D_loss,1.3593
8787,8.371428571,G_loss,0.8612
2637,8.374603175,D_loss,1.6529
8788,8.374603175,G_loss,0.634
2638,8.377777778,D_loss,1.5971
8789,8.377777778,G_loss,0.6192
2639,8.380952381,D_loss,1.1432
8790,8.380952381,G_loss,1.1183
2640,8.384126984,D_loss,1.217
8791,8.384126984,G_loss,1.0853
2641,8.387301587,D_loss,1.4384
8792,8.387301587,G_loss,0.705
2642,8.39047619,D_loss,0.9647
8793,8.39047619,G_loss,1.2413
2643,8.393650794,D_loss,1.2295
8794,8.393650794,G_loss,0.9482
2644,8.396825397,D_loss,1.1375
8795,8.396825397,G_loss,1.1671
2645,8.4,D_loss,1.7207
8796,8.4,G_loss,0.8735
2646,8.403174603,D_loss,1.1383
8797,8.403174603,G_loss,1.2307
2647,8.406349206,D_loss,1.359
8798,8.406349206,G_loss,0.982
2648,8.40952381,D_loss,1.3101
8799,8.40952381,G_loss,0.777
2649,8.412698413,D_loss,1.3213
8800,8.412698413,G_loss,0.8281
2650,8.415873016,D_loss,1.3065
8801,8.415873016,G_loss,0.8204
2651,8.419047619,D_loss,1.5024
8802,8.419047619,G_loss,0.8179
2652,8.422222222,D_loss,1.1529
8803,8.422222222,G_loss,1.1654
2653,8.425396825,D_loss,1.1094
8804,8.425396825,G_loss,0.9467
2654,8.428571429,D_loss,2.1393
8805,8.428571429,G_loss,0.4416
2655,8.431746032,D_loss,1.4056
8806,8.431746032,G_loss,0.8352
2656,8.434920635,D_loss,1.0514
8807,8.434920635,G_loss,1.2403
2657,8.438095238,D_loss,1.4367
8808,8.438095238,G_loss,0.8743
2658,8.441269841,D_loss,1.1511
8809,8.441269841,G_loss,1.1324
2659,8.444444444,D_loss,1.2353
8810,8.444444444,G_loss,0.9268
2660,8.447619048,D_loss,1.2786
8811,8.447619048,G_loss,0.9635
2661,8.450793651,D_loss,1.3692
8812,8.450793651,G_loss,0.7247
2662,8.453968254,D_loss,1.3485
8813,8.453968254,G_loss,1.0372
2663,8.457142857,D_loss,1.369
8814,8.457142857,G_loss,0.7634
2664,8.46031746,D_loss,1.1769
8815,8.46031746,G_loss,0.8854
2665,8.463492063,D_loss,1.2128
8816,8.463492063,G_loss,0.953
2666,8.466666667,D_loss,0.76
8817,8.466666667,G_loss,1.3635
2667,8.46984127,D_loss,1.2702
8818,8.46984127,G_loss,1.1794
2668,8.473015873,D_loss,0.9256
8819,8.473015873,G_loss,1.1564
2669,8.476190476,D_loss,1.1014
8820,8.476190476,G_loss,0.9521
2670,8.479365079,D_loss,1.1542
8821,8.479365079,G_loss,0.9994
2671,8.482539683,D_loss,1.4176
8822,8.482539683,G_loss,0.8225
2672,8.485714286,D_loss,1.249
8823,8.485714286,G_loss,0.9627
2673,8.488888889,D_loss,0.9707
8824,8.488888889,G_loss,1.304
2674,8.492063492,D_loss,1.0277
8825,8.492063492,G_loss,1.1498
2675,8.495238095,D_loss,1.8033
8826,8.495238095,G_loss,1.2548
2676,8.498412698,D_loss,1.4385
8827,8.498412698,G_loss,0.9642
2677,8.501587302,D_loss,0.9763
8828,8.501587302,G_loss,1.1431
2678,8.504761905,D_loss,1.5634
8829,8.504761905,G_loss,0.6958
2679,8.507936508,D_loss,1.2066
8830,8.507936508,G_loss,0.9533
2680,8.511111111,D_loss,1.4441
8831,8.511111111,G_loss,0.7492
2681,8.514285714,D_loss,1.3018
8832,8.514285714,G_loss,0.7529
2682,8.517460317,D_loss,1.3974
8833,8.517460317,G_loss,0.8923
2683,8.520634921,D_loss,1.2069
8834,8.520634921,G_loss,0.914
2684,8.523809524,D_loss,1.4395
8835,8.523809524,G_loss,0.8962
2685,8.526984127,D_loss,1.2728
8836,8.526984127,G_loss,0.8783
2686,8.53015873,D_loss,0.8954
8837,8.53015873,G_loss,1.2959
2687,8.533333333,D_loss,1.1141
8838,8.533333333,G_loss,1.1081
2688,8.536507937,D_loss,1.0166
8839,8.536507937,G_loss,1.0903
2689,8.53968254,D_loss,1.1669
8840,8.53968254,G_loss,0.9452
2690,8.542857143,D_loss,1.377
8841,8.542857143,G_loss,0.8737
2691,8.546031746,D_loss,1.342
8842,8.546031746,G_loss,1.1702
2692,8.549206349,D_loss,1.4368
8843,8.549206349,G_loss,0.788
2693,8.552380952,D_loss,1.2221
8844,8.552380952,G_loss,0.9167
2694,8.555555556,D_loss,1.6315
8845,8.555555556,G_loss,0.761
2695,8.558730159,D_loss,1.2616
8846,8.558730159,G_loss,0.9572
2696,8.561904762,D_loss,1.5609
8847,8.561904762,G_loss,0.674
2697,8.565079365,D_loss,1.2072
8848,8.565079365,G_loss,1.0404
2698,8.568253968,D_loss,1.3822
8849,8.568253968,G_loss,0.8327
2699,8.571428571,D_loss,1.5107
8850,8.571428571,G_loss,0.8387
2700,8.574603175,D_loss,1.2449
8851,8.574603175,G_loss,0.8062
2701,8.577777778,D_loss,1.1349
8852,8.577777778,G_loss,0.8531
2702,8.580952381,D_loss,1.2983
8853,8.580952381,G_loss,1.0081
2703,8.584126984,D_loss,1.161
8854,8.584126984,G_loss,1.059
2704,8.587301587,D_loss,1.9185
8855,8.587301587,G_loss,0.5962
2705,8.59047619,D_loss,1.4132
8856,8.59047619,G_loss,0.7783
2706,8.593650794,D_loss,1.3747
8857,8.593650794,G_loss,0.722
2707,8.596825397,D_loss,1.7463
8858,8.596825397,G_loss,0.5471
2708,8.6,D_loss,1.0102
8859,8.6,G_loss,1.1642
2709,8.603174603,D_loss,1.4071
8860,8.603174603,G_loss,0.8596
2710,8.606349206,D_loss,1.2879
8861,8.606349206,G_loss,0.8571
2711,8.60952381,D_loss,1.41
8862,8.60952381,G_loss,0.7031
2712,8.612698413,D_loss,1.0405
8863,8.612698413,G_loss,1.0648
2713,8.615873016,D_loss,1.2682
8864,8.615873016,G_loss,0.8757
2714,8.619047619,D_loss,1.1772
8865,8.619047619,G_loss,0.9175
2715,8.622222222,D_loss,0.8898
8866,8.622222222,G_loss,1.2186
2716,8.625396825,D_loss,1.3501
8867,8.625396825,G_loss,0.934
2717,8.628571429,D_loss,0.9526
8868,8.628571429,G_loss,1.1445
2718,8.631746032,D_loss,1.2112
8869,8.631746032,G_loss,0.9095
2719,8.634920635,D_loss,1.1964
8870,8.634920635,G_loss,0.9699
2720,8.638095238,D_loss,1.3655
8871,8.638095238,G_loss,0.9755
2721,8.641269841,D_loss,1.1603
8872,8.641269841,G_loss,0.9408
2722,8.644444444,D_loss,0.9189
8873,8.644444444,G_loss,0.9294
2723,8.647619048,D_loss,1.0172
8874,8.647619048,G_loss,1.1124
2724,8.650793651,D_loss,0.9214
8875,8.650793651,G_loss,1.2979
2725,8.653968254,D_loss,1.4087
8876,8.653968254,G_loss,0.8524
2726,8.657142857,D_loss,1.2891
8877,8.657142857,G_loss,0.9207
2727,8.66031746,D_loss,1.1308
8878,8.66031746,G_loss,0.8986
2728,8.663492063,D_loss,0.9788
8879,8.663492063,G_loss,1.1605
2729,8.666666667,D_loss,1.7467
8880,8.666666667,G_loss,0.6376
2730,8.66984127,D_loss,1.0739
8881,8.66984127,G_loss,1.1903
2731,8.673015873,D_loss,1.4213
8882,8.673015873,G_loss,0.8911
2732,8.676190476,D_loss,1.2038
8883,8.676190476,G_loss,1.0368
2733,8.679365079,D_loss,1.1532
8884,8.679365079,G_loss,0.9954
2734,8.682539683,D_loss,1.2397
8885,8.682539683,G_loss,0.7858
2735,8.685714286,D_loss,1.2213
8886,8.685714286,G_loss,0.8878
2736,8.688888889,D_loss,0.921
8887,8.688888889,G_loss,1.0715
2737,8.692063492,D_loss,1.2055
8888,8.692063492,G_loss,0.9507
2738,8.695238095,D_loss,1.569
8889,8.695238095,G_loss,0.8045
2739,8.698412698,D_loss,1.3906
8890,8.698412698,G_loss,0.9529
2740,8.701587302,D_loss,1.0286
8891,8.701587302,G_loss,0.9699
2741,8.704761905,D_loss,1.6491
8892,8.704761905,G_loss,0.7448
2742,8.707936508,D_loss,1.4077
8893,8.707936508,G_loss,0.7092
2743,8.711111111,D_loss,1.0528
8894,8.711111111,G_loss,0.8239
2744,8.714285714,D_loss,1.5396
8895,8.714285714,G_loss,0.8489
2745,8.717460317,D_loss,1.6801
8896,8.717460317,G_loss,0.7712
2746,8.720634921,D_loss,1.2475
8897,8.720634921,G_loss,1.0911
2747,8.723809524,D_loss,1.3792
8898,8.723809524,G_loss,0.8484
2748,8.726984127,D_loss,1.0298
8899,8.726984127,G_loss,0.9996
2749,8.73015873,D_loss,1.0051
8900,8.73015873,G_loss,1.0843
2750,8.733333333,D_loss,1.2141
8901,8.733333333,G_loss,0.9599
2751,8.736507937,D_loss,1.4554
8902,8.736507937,G_loss,0.7109
2752,8.73968254,D_loss,1.1887
8903,8.73968254,G_loss,1.1334
2753,8.742857143,D_loss,1.4798
8904,8.742857143,G_loss,0.9444
2754,8.746031746,D_loss,1.2945
8905,8.746031746,G_loss,0.997
2755,8.749206349,D_loss,1.2095
8906,8.749206349,G_loss,1.1045
2756,8.752380952,D_loss,1.4978
8907,8.752380952,G_loss,0.7862
2757,8.755555556,D_loss,1.1029
8908,8.755555556,G_loss,1.1476
2758,8.758730159,D_loss,1.3092
8909,8.758730159,G_loss,1.0004
2759,8.761904762,D_loss,1.1407
8910,8.761904762,G_loss,0.938
2760,8.765079365,D_loss,1.1307
8911,8.765079365,G_loss,1.0266
2761,8.768253968,D_loss,1.2529
8912,8.768253968,G_loss,0.892
2762,8.771428571,D_loss,1.4281
8913,8.771428571,G_loss,0.8993
2763,8.774603175,D_loss,1.0142
8914,8.774603175,G_loss,1.0752
2764,8.777777778,D_loss,1.0814
8915,8.777777778,G_loss,1.099
2765,8.780952381,D_loss,1.1598
8916,8.780952381,G_loss,1.0987
2766,8.784126984,D_loss,1.2342
8917,8.784126984,G_loss,1.262
2767,8.787301587,D_loss,2.1568
8918,8.787301587,G_loss,0.7645
2768,8.79047619,D_loss,1.1356
8919,8.79047619,G_loss,0.924
2769,8.793650794,D_loss,1.1247
8920,8.793650794,G_loss,0.9978
2770,8.796825397,D_loss,1.1384
8921,8.796825397,G_loss,0.9863
2771,8.8,D_loss,1.5376
8922,8.8,G_loss,0.9433
2772,8.803174603,D_loss,1.2339
8923,8.803174603,G_loss,0.7814
2773,8.806349206,D_loss,1.2627
8924,8.806349206,G_loss,0.99
2774,8.80952381,D_loss,1.4775
8925,8.80952381,G_loss,0.9676
2775,8.812698413,D_loss,0.7708
8926,8.812698413,G_loss,1.1325
2776,8.815873016,D_loss,0.9742
8927,8.815873016,G_loss,1.3241
2777,8.819047619,D_loss,1.0622
8928,8.819047619,G_loss,1.1726
2778,8.822222222,D_loss,1.5187
8929,8.822222222,G_loss,0.6888
2779,8.825396825,D_loss,1.5366
8930,8.825396825,G_loss,0.7343
2780,8.828571429,D_loss,1.2293
8931,8.828571429,G_loss,1.1911
2781,8.831746032,D_loss,1.2111
8932,8.831746032,G_loss,1.0673
2782,8.834920635,D_loss,1.1587
8933,8.834920635,G_loss,0.991
2783,8.838095238,D_loss,1.2362
8934,8.838095238,G_loss,0.936
2784,8.841269841,D_loss,1.1345
8935,8.841269841,G_loss,0.9969
2785,8.844444444,D_loss,0.8985
8936,8.844444444,G_loss,1.2108
2786,8.847619048,D_loss,0.9872
8937,8.847619048,G_loss,0.8719
2787,8.850793651,D_loss,1.4208
8938,8.850793651,G_loss,0.8371
2788,8.853968254,D_loss,1.471
8939,8.853968254,G_loss,0.8499
2789,8.857142857,D_loss,1.2009
8940,8.857142857,G_loss,0.7975
2790,8.86031746,D_loss,1.0486
8941,8.86031746,G_loss,1.1093
2791,8.863492063,D_loss,1.2923
8942,8.863492063,G_loss,0.8523
2792,8.866666667,D_loss,1.3558
8943,8.866666667,G_loss,0.9019
2793,8.86984127,D_loss,1.8455
8944,8.86984127,G_loss,0.6902
2794,8.873015873,D_loss,1.2406
8945,8.873015873,G_loss,1.1199
2795,8.876190476,D_loss,1.242
8946,8.876190476,G_loss,0.9986
2796,8.879365079,D_loss,1.324
8947,8.879365079,G_loss,0.9971
2797,8.882539683,D_loss,1.1857
8948,8.882539683,G_loss,1.0597
2798,8.885714286,D_loss,1.178
8949,8.885714286,G_loss,1.1479
2799,8.888888889,D_loss,1.4386
8950,8.888888889,G_loss,0.8884
2800,8.892063492,D_loss,1.5177
8951,8.892063492,G_loss,0.7882
2801,8.895238095,D_loss,0.8066
8952,8.895238095,G_loss,1.3329
2802,8.898412698,D_loss,1.0983
8953,8.898412698,G_loss,1.0718
2803,8.901587302,D_loss,1.3333
8954,8.901587302,G_loss,1.0105
2804,8.904761905,D_loss,1.4362
8955,8.904761905,G_loss,0.9582
2805,8.907936508,D_loss,1.4479
8956,8.907936508,G_loss,0.7738
2806,8.911111111,D_loss,1.6097
8957,8.911111111,G_loss,0.8464
2807,8.914285714,D_loss,0.9833
8958,8.914285714,G_loss,1.096
2808,8.917460317,D_loss,1.4365
8959,8.917460317,G_loss,0.7199
2809,8.920634921,D_loss,1.2157
8960,8.920634921,G_loss,0.8491
2810,8.923809524,D_loss,1.5062
8961,8.923809524,G_loss,0.6928
2811,8.926984127,D_loss,1.2344
8962,8.926984127,G_loss,0.9455
2812,8.93015873,D_loss,1.6009
8963,8.93015873,G_loss,0.7707
2813,8.933333333,D_loss,1.4278
8964,8.933333333,G_loss,0.9241
2814,8.936507937,D_loss,1.3243
8965,8.936507937,G_loss,0.9967
2815,8.93968254,D_loss,1.2321
8966,8.93968254,G_loss,1.0049
2816,8.942857143,D_loss,1.3821
8967,8.942857143,G_loss,0.8676
2817,8.946031746,D_loss,1.3422
8968,8.946031746,G_loss,0.9611
2818,8.949206349,D_loss,0.9342
8969,8.949206349,G_loss,0.9596
2819,8.952380952,D_loss,1.2122
8970,8.952380952,G_loss,0.864
2820,8.955555556,D_loss,1.4212
8971,8.955555556,G_loss,0.9219
2821,8.958730159,D_loss,0.8917
8972,8.958730159,G_loss,1.1959
2822,8.961904762,D_loss,1.1032
8973,8.961904762,G_loss,1.0435
2823,8.965079365,D_loss,1.5454
8974,8.965079365,G_loss,0.7287
2824,8.968253968,D_loss,1.146
8975,8.968253968,G_loss,0.8235
2825,8.971428571,D_loss,1.0895
8976,8.971428571,G_loss,1.1375
2826,8.974603175,D_loss,1.3947
8977,8.974603175,G_loss,1.0066
2827,8.977777778,D_loss,1.4795
8978,8.977777778,G_loss,0.7755
2828,8.980952381,D_loss,1.2046
8979,8.980952381,G_loss,1.0172
2829,8.984126984,D_loss,1.5203
8980,8.984126984,G_loss,0.786
2830,8.987301587,D_loss,1.2622
8981,8.987301587,G_loss,0.9872
2831,8.99047619,D_loss,1.0487
8982,8.99047619,G_loss,1.1301
2832,8.993650794,D_loss,1.4125
8983,8.993650794,G_loss,0.7902
2833,8.996825397,D_loss,1.0274
8984,8.996825397,G_loss,1.1848
2834,9,D_loss,1.2037
8985,9,G_loss,1.054
2835,9.003174603,D_loss,1.1296
8986,9.003174603,G_loss,1.3079
2836,9.006349206,D_loss,1.2848
8987,9.006349206,G_loss,0.9859
2837,9.00952381,D_loss,1.3185
8988,9.00952381,G_loss,0.8332
2838,9.012698413,D_loss,1.2861
8989,9.012698413,G_loss,0.8589
2839,9.015873016,D_loss,1.0839
8990,9.015873016,G_loss,1.0266
